,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
9,1,0,0
10,1,0,0
11,1,0,0
12,1,0,0
13,1,0,0
14,1,0,0
15,1,0,0
16,1,0,0
17,1,0,0
18,1,0,0
19,1,0,0
20,1,0,0
21,1,0,0
22,1,0,0
23,1,0,0
24,1,0,0
25,1,0,0
26,1,0,0
27,1,0,0
28,1,0,0
29,1,0,0
30,1,0,0
31,1,0,0
32,1,0,0
33,1,0,0
34,1,0,0
35,1,0,0
36,1,0,0
37,1,0,0
38,1,0,0
39,1,0,0
40,1,1,1
41,1,1,1
42,1,1,1
43,1,1,1
44,1,1,1
45,1,1,1
46,1,1,1
47,1,1,1
48,1,1,1
49,1,1,1
50,1,1,1
51,1,2,2
52,1,2,2
53,1,2,2
54,1,2,2
55,1,2,2
56,1,2,2
57,1,2,2
58,1,2,2
59,1,2,2
60,1,2,2
61,1,2,2
62,1,2,2
63,1,2,2
64,1,2,2
65,1,2,2
66,1,2,2
67,1,2,2
68,1,2,2
69,1,2,2
70,1,2,2
71,1,2,2
72,1,2,2
73,1,2,2
74,1,2,2
75,1,2,2
76,1,2,2
77,1,2,2
78,1,2,2
79,1,2,2
80,1,2,2
81,1,2,2
82,1,2,2
83,1,2,2
84,1,2,2
85,1,2,2
86,1,2,2
87,1,2,2
88,1,2,2
89,1,2,2
90,1,2,2
91,1,2,2
92,1,2,2
93,1,3,3
94,1,4,4
95,1,4,4
96,1,4,4
97,1,4,4
98,1,4,4
99,1,4,4
