,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0
7,1,1,0
8,1,1,0
9,1,1,0
10,1,1,0
11,1,1,0
12,1,1,0
13,1,1,0
14,1,1,0
15,1,1,0
16,1,1,0
17,1,1,0
18,1,1,0
19,1,1,0
20,1,1,0
21,1,1,0
22,1,1,0
23,1,1,0
24,1,2,0
25,1,2,0
26,1,2,0
27,1,2,0
28,1,2,0
29,1,2,0
30,1,2,0
31,1,2,0
32,1,2,0
33,1,2,0
34,2,3,0
35,2,4,0
36,2,4,0
37,2,4,0
38,2,4,0
39,2,4,0
40,2,4,0
41,2,4,0
42,2,4,0
43,2,4,0
44,2,4,0
45,2,4,0
46,2,4,0
47,2,4,0
48,2,4,0
49,2,4,0
50,2,4,0
51,2,4,0
52,2,4,0
53,2,4,0
54,2,4,0
55,2,4,0
56,2,4,0
57,2,4,0
58,2,4,0
59,2,4,0
60,2,4,0
61,2,4,0
62,2,4,0
63,2,4,0
64,2,4,0
65,2,4,0
66,2,4,0
67,2,4,0
68,2,4,0
69,2,4,0
70,2,4,0
71,2,4,0
72,2,4,0
73,2,4,0
74,2,4,0
75,2,4,0
76,2,4,0
77,2,4,0
78,2,4,0
79,2,4,0
80,2,4,0
81,2,4,0
82,2,4,0
83,2,4,0
84,2,4,0
85,2,4,0
86,2,4,0
87,2,4,0
88,2,4,0
89,2,4,0
90,2,4,0
91,2,4,0
92,2,4,0
93,2,4,0
94,2,4,0
95,2,4,0
96,2,4,0
97,2,4,0
98,2,4,0
99,2,4,0
