,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
9,1,0,0
10,1,0,0
11,1,0,0
12,1,0,0
13,1,0,0
14,1,0,0
15,1,1,0
16,1,1,0
17,1,1,0
18,1,1,0
19,1,1,0
20,1,1,0
21,1,1,0
22,1,1,0
23,1,1,0
24,1,1,0
25,1,1,0
26,1,1,0
27,1,1,0
28,1,1,0
29,1,1,0
30,1,1,0
31,1,1,0
32,1,1,0
33,1,1,0
34,1,1,0
35,1,1,0
36,1,1,0
37,1,1,0
38,2,2,0
39,2,2,0
40,2,2,0
41,2,2,0
42,2,2,0
43,2,2,0
44,2,2,0
45,2,2,0
46,2,2,0
47,2,2,0
48,2,2,0
49,2,3,1
50,2,4,1
51,2,5,1
52,2,5,1
53,2,5,1
54,2,5,1
55,2,5,1
56,2,5,1
57,2,5,1
58,2,5,1
59,2,5,1
60,2,5,1
61,2,5,1
62,2,5,1
63,2,5,1
64,2,5,1
65,2,5,1
66,2,5,1
67,2,5,1
68,2,5,1
69,2,5,1
70,2,5,1
71,2,5,1
72,2,5,1
73,2,5,1
74,2,5,1
75,2,5,1
76,2,5,1
77,2,5,1
78,2,5,1
79,2,5,1
80,2,5,1
81,2,5,1
82,2,5,1
83,2,5,1
84,2,5,1
85,2,5,1
86,2,5,1
87,2,5,1
88,2,5,1
89,2,5,1
90,2,5,1
91,2,5,1
92,2,5,1
93,2,5,1
94,2,5,1
95,2,5,1
96,2,5,1
97,2,5,1
98,2,5,1
99,2,5,1
