,time,agent_a,agent_b,use_condom,is_transmission
0,3,1,7,True,False
1,4,0,2,True,False
2,4,3,6,True,False
3,5,0,1,True,False
4,6,2,4,True,False
5,7,8,9,True,False
6,9,4,8,True,False
7,12,1,3,True,False
8,13,1,7,True,False
9,14,1,3,True,False
10,17,4,6,True,False
11,19,0,1,True,False
12,19,4,6,True,False
13,22,7,9,True,False
14,24,0,4,True,False
15,26,0,5,True,True
16,26,2,3,False,False
17,27,0,5,True,False
18,28,2,3,False,False
19,29,1,8,True,False
20,31,3,9,True,False
21,31,6,8,True,False
22,31,2,3,False,False
23,33,1,5,True,False
24,33,0,2,True,False
25,34,1,5,True,False
26,37,3,9,True,False
27,37,4,5,True,False
28,37,1,2,True,False
29,37,0,2,True,False
30,38,1,2,True,False
31,41,4,8,True,False
32,41,6,9,True,False
33,42,6,9,True,False
34,43,0,9,True,False
35,43,1,3,True,False
36,43,3,5,True,False
37,46,1,6,True,False
38,48,2,9,True,False
39,49,1,9,True,False
40,51,0,4,True,False
41,53,4,5,True,False
42,53,3,8,True,False
43,53,6,9,True,False
44,56,2,7,True,False
45,57,6,9,True,False
46,58,2,7,True,False
47,58,2,9,True,False
48,61,2,6,True,False
49,62,4,5,True,False
50,63,6,9,True,False
51,67,0,3,True,False
52,67,2,9,True,False
53,69,1,9,True,False
54,71,4,6,True,False
55,73,3,4,True,False
56,73,0,7,True,False
57,73,7,9,True,False
58,77,0,7,True,False
59,77,2,5,True,False
60,83,2,7,True,False
61,85,0,8,True,False
62,86,1,7,True,False
63,87,0,4,True,False
64,87,3,9,True,False
65,88,1,9,True,False
66,88,2,5,True,False
67,89,0,6,True,False
68,89,5,7,True,False
69,89,1,3,True,False
70,89,3,9,True,False
71,90,2,7,True,False
72,91,1,9,True,False
73,92,3,9,True,False
74,92,7,8,True,False
75,93,5,7,True,False
76,94,0,5,True,False
77,97,1,3,True,False
78,97,6,8,True,False
79,98,0,5,True,False
80,98,1,3,True,False
81,99,5,6,True,False
