,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
9,1,0,0
10,1,0,0
11,1,0,0
12,1,0,0
13,1,0,0
14,1,0,0
15,1,0,0
16,1,0,0
17,1,0,0
18,1,0,0
19,1,0,0
20,1,0,0
21,1,0,0
22,1,1,1
23,1,1,1
24,1,1,1
25,1,1,1
26,1,1,1
27,1,1,1
28,1,1,1
29,1,1,1
30,1,1,1
31,1,2,2
32,1,3,2
33,1,3,2
34,1,3,2
35,1,3,2
36,1,3,2
37,1,3,2
38,1,3,2
39,1,3,2
40,1,3,2
41,1,3,2
42,1,3,2
43,1,3,2
44,1,3,2
45,1,3,2
46,1,3,2
47,1,3,2
48,1,3,2
49,1,3,2
50,1,3,2
51,1,4,3
52,1,4,3
53,1,4,3
54,1,4,3
55,1,4,3
56,1,4,3
57,1,4,3
58,1,4,3
59,1,4,3
60,1,4,3
61,1,4,3
62,1,4,3
63,1,4,3
64,1,4,3
65,1,4,3
66,1,4,3
67,1,4,3
68,1,4,3
69,1,4,3
70,1,4,3
71,1,5,4
72,1,5,4
73,1,6,5
74,1,6,5
75,1,6,5
76,1,6,5
77,1,6,5
78,1,6,5
79,1,6,5
80,1,6,5
81,1,6,5
82,1,6,5
83,1,6,5
84,1,6,5
85,1,6,5
86,1,6,5
87,1,6,5
88,1,6,5
89,1,6,5
90,1,6,5
91,1,6,5
92,1,6,5
93,1,6,5
94,1,6,5
95,1,6,5
96,1,6,5
97,1,7,6
98,1,7,6
99,1,7,6
