,num_infected,num_interactions,num_interactions_condoms
0,2,1,0
1,2,1,0
2,2,1,0
3,2,1,0
4,2,1,0
5,2,1,0
6,2,1,0
7,2,1,0
8,2,1,0
9,2,1,0
10,2,1,0
11,2,2,1
12,2,2,1
13,2,2,1
14,2,2,1
15,2,2,1
16,2,2,1
17,2,2,1
18,2,2,1
19,2,2,1
20,2,2,1
21,2,2,1
22,2,2,1
23,2,2,1
24,2,2,1
25,2,2,1
26,2,2,1
27,2,2,1
28,2,3,1
29,2,3,1
30,2,3,1
31,2,3,1
32,2,3,1
33,2,3,1
34,2,3,1
35,2,3,1
36,2,3,1
37,2,3,1
38,2,3,1
39,2,3,1
40,2,3,1
41,2,3,1
42,2,3,1
43,2,3,1
44,2,3,1
45,2,3,1
46,2,3,1
47,2,3,1
48,2,3,1
49,2,3,1
50,2,3,1
51,2,3,1
52,2,3,1
53,2,3,1
54,2,3,1
55,2,3,1
56,2,3,1
57,2,3,1
58,2,3,1
59,2,3,1
60,2,3,1
61,2,3,1
62,2,3,1
63,2,3,1
64,2,3,1
65,2,3,1
66,2,3,1
67,2,3,1
68,2,3,1
69,2,3,1
70,2,4,1
71,2,4,1
72,2,4,1
73,2,4,1
74,2,4,1
75,2,4,1
76,2,4,1
77,2,4,1
78,2,4,1
79,2,4,1
80,2,4,1
81,2,4,1
82,2,4,1
83,2,4,1
84,2,4,1
85,2,4,1
86,2,4,1
87,2,4,1
88,2,4,1
89,2,4,1
90,2,4,1
91,2,4,1
92,2,4,1
93,2,4,1
94,2,4,1
95,2,4,1
96,2,4,1
97,2,4,1
98,2,4,1
99,2,4,1
