,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,0,0
2,1,0,0
3,1,1,1
4,1,1,1
5,1,1,1
6,1,1,1
7,1,1,1
8,1,1,1
9,1,1,1
10,1,1,1
11,1,1,1
12,1,1,1
13,1,1,1
14,1,1,1
15,1,1,1
16,1,1,1
17,1,1,1
18,1,1,1
19,1,1,1
20,1,1,1
21,1,1,1
22,1,1,1
23,1,1,1
24,1,2,2
25,1,2,2
26,1,2,2
27,1,2,2
28,1,2,2
29,1,2,2
30,1,2,2
31,1,2,2
32,1,2,2
33,1,2,2
34,1,2,2
35,1,2,2
36,1,2,2
37,1,2,2
38,1,2,2
39,1,2,2
40,1,2,2
41,1,2,2
42,1,2,2
43,1,2,2
44,1,2,2
45,1,2,2
46,1,2,2
47,1,2,2
48,1,2,2
49,1,2,2
50,1,2,2
51,1,2,2
52,1,2,2
53,1,2,2
54,1,2,2
55,1,2,2
56,1,2,2
57,1,3,3
58,1,3,3
59,1,3,3
60,1,3,3
61,1,3,3
62,1,3,3
63,1,3,3
64,1,3,3
65,1,3,3
66,1,3,3
67,1,3,3
68,1,3,3
69,1,3,3
70,1,3,3
71,1,3,3
72,1,3,3
73,1,3,3
74,1,3,3
75,1,3,3
76,1,3,3
77,1,3,3
78,1,3,3
79,1,3,3
80,1,3,3
81,1,3,3
82,1,3,3
83,1,3,3
84,1,3,3
85,1,3,3
86,1,3,3
87,1,3,3
88,1,3,3
89,1,3,3
90,1,3,3
91,1,3,3
92,1,3,3
93,1,3,3
94,1,3,3
95,1,3,3
96,1,3,3
97,1,3,3
98,1,3,3
99,1,3,3
