,time,agent_a,agent_b,use_condom,is_transmission
0,0,8,9,True,False
1,0,0,3,True,False
2,0,6,8,True,False
3,1,2,8,True,False
4,1,6,8,True,False
5,1,0,3,True,False
6,1,2,6,True,False
7,2,0,1,True,False
8,2,2,6,True,False
9,2,8,9,True,False
10,2,5,9,True,False
11,2,3,7,True,False
12,2,2,8,True,False
13,3,1,2,True,False
14,3,3,7,True,False
15,3,8,9,True,False
16,3,0,3,True,False
17,4,2,8,True,False
18,4,0,3,True,False
19,5,5,9,True,False
20,5,1,8,False,True
21,6,2,5,True,False
22,6,2,8,True,True
23,6,8,9,True,False
24,6,2,9,True,False
25,7,5,7,True,False
26,7,2,5,True,False
27,7,5,8,True,False
28,7,2,8,True,False
29,8,2,5,True,True
30,9,1,8,False,True
31,9,2,5,True,False
32,9,7,9,True,False
33,9,4,7,True,False
34,10,2,5,True,False
35,10,4,9,True,False
36,10,4,7,True,False
37,10,7,9,True,False
38,11,4,7,True,False
39,11,7,9,True,False
40,11,4,9,True,False
41,11,2,6,True,False
42,11,5,6,True,False
43,11,2,5,True,False
44,12,1,6,True,False
45,12,4,7,True,False
46,12,2,5,True,True
47,12,4,9,True,False
48,13,7,9,True,False
49,13,4,9,True,False
50,13,1,3,True,False
51,14,1,3,True,False
52,15,2,9,True,False
53,15,7,9,True,False
54,15,4,9,True,False
55,15,4,8,False,True
56,16,2,4,True,False
57,16,4,9,True,False
58,16,1,8,False,True
59,16,2,9,True,False
60,17,0,8,True,False
61,17,1,8,False,True
62,17,5,6,True,True
63,17,0,7,True,False
64,17,1,7,True,True
65,17,2,9,True,False
66,17,0,1,True,False
67,18,2,3,True,False
68,18,0,8,True,False
69,18,0,1,True,False
70,18,1,8,False,True
71,19,2,3,True,False
72,19,5,6,True,False
73,19,0,1,True,False
74,20,0,8,True,False
75,20,0,1,True,False
76,20,2,3,True,False
77,20,1,8,False,True
78,20,5,6,True,False
79,20,3,7,True,False
80,21,0,1,True,False
81,21,5,6,True,False
82,23,2,7,True,False
83,23,1,8,False,True
84,23,0,8,True,False
85,24,3,7,True,False
86,24,1,8,False,True
87,24,0,8,True,False
88,24,2,7,True,False
89,25,2,7,True,False
90,25,3,7,True,False
91,25,3,6,True,False
92,25,1,8,False,True
93,25,0,1,True,False
94,25,0,8,True,False
95,25,6,7,True,False
96,26,1,2,True,False
97,26,6,7,True,False
98,26,3,7,True,False
99,27,6,7,True,False
100,27,3,7,True,False
101,28,1,3,True,False
102,28,0,8,True,False
103,29,1,8,False,True
104,29,0,1,True,False
105,29,0,8,True,False
106,29,3,7,True,False
107,29,4,5,True,False
108,30,0,8,True,False
109,30,5,9,True,False
110,31,4,7,True,False
111,32,4,5,True,False
112,32,0,9,True,False
113,32,2,8,True,False
114,33,0,9,True,False
115,33,5,7,True,False
116,34,5,7,True,False
117,34,0,2,True,False
118,36,5,7,True,False
119,37,3,8,True,False
120,37,2,8,True,False
121,37,1,4,False,True
122,37,5,7,True,False
123,38,5,9,True,False
124,38,1,4,False,True
125,38,5,7,True,False
126,39,1,9,True,False
127,39,5,7,True,False
128,39,2,8,True,False
129,40,5,7,True,False
130,40,1,4,False,True
131,40,1,9,True,False
132,41,4,9,True,True
133,41,5,7,True,False
134,42,3,6,True,False
135,42,5,7,True,False
136,42,1,2,True,False
137,43,5,7,True,True
138,43,3,6,True,False
139,44,3,6,True,False
140,44,1,2,True,False
141,44,7,8,True,False
142,45,3,4,True,False
143,45,1,2,True,False
144,45,7,8,True,False
145,47,3,4,True,False
146,47,0,1,True,False
147,48,5,7,True,False
148,49,5,7,True,False
149,50,5,9,True,False
150,50,6,8,True,False
151,51,5,9,True,False
152,51,6,8,True,False
153,51,3,7,True,False
154,51,5,7,True,False
155,52,1,4,False,True
156,52,1,8,False,True
157,52,5,9,True,True
158,52,3,7,True,False
159,52,5,7,True,False
160,52,3,5,True,False
161,53,5,9,True,False
162,53,5,7,True,False
163,53,3,9,True,True
164,53,1,4,False,True
165,54,3,6,True,False
166,54,6,7,True,False
167,54,3,9,True,True
168,54,3,7,True,False
169,54,5,9,True,False
170,55,3,9,True,False
171,55,6,7,True,True
172,55,6,8,True,False
173,56,6,7,True,False
174,56,0,4,True,False
175,57,6,7,True,False
176,57,0,6,True,True
177,58,0,3,True,False
178,58,0,7,True,False
179,58,6,7,True,False
180,59,0,3,True,False
181,59,0,2,True,False
182,59,4,8,False,True
183,59,6,7,True,False
184,60,6,7,True,False
185,61,1,7,True,False
186,61,6,7,True,False
187,62,0,5,True,False
188,62,6,7,True,True
189,63,2,8,True,False
190,64,6,9,True,False
191,64,4,7,True,False
192,65,0,9,True,False
193,66,4,7,True,False
194,67,4,7,True,False
195,67,7,8,True,True
196,67,0,5,True,False
197,68,4,7,True,False
198,68,0,5,True,False
199,68,3,6,True,False
200,69,0,2,True,False
201,69,0,5,True,False
202,69,1,5,True,False
203,69,4,7,True,False
204,70,0,5,True,False
205,70,1,5,True,False
206,70,2,4,True,False
207,70,0,6,True,False
208,70,7,9,True,False
209,71,0,8,True,False
210,71,0,6,True,False
211,71,6,8,True,False
212,71,7,9,True,False
213,72,4,7,True,False
214,73,0,9,True,False
215,73,2,8,True,False
216,73,1,3,True,False
217,75,2,5,True,False
218,75,7,9,True,False
219,76,2,5,True,False
220,77,0,2,True,True
221,78,3,4,True,False
222,78,2,5,True,False
223,79,0,5,True,False
224,79,8,9,True,False
225,80,8,9,True,False
226,81,6,7,True,False
227,81,1,3,True,False
228,81,4,5,True,False
229,81,3,4,True,False
230,82,4,5,True,False
231,82,3,5,True,False
232,82,3,4,True,False
233,83,2,6,True,False
234,83,0,7,True,False
235,83,1,4,False,True
236,83,1,3,True,False
237,83,1,8,False,False
238,83,3,8,True,False
239,83,3,4,True,False
240,84,2,6,True,False
241,84,1,3,True,False
242,84,1,8,False,True
243,84,1,4,False,True
244,84,3,8,True,False
245,84,4,8,False,True
246,85,2,6,True,False
247,85,1,7,True,False
248,85,3,4,True,False
249,86,1,8,False,True
250,86,0,6,True,False
251,86,3,4,True,False
252,87,1,8,False,False
253,87,3,4,True,True
254,87,2,4,True,False
255,87,0,6,True,False
256,88,5,6,True,False
257,88,1,8,False,True
258,88,2,3,True,False
259,89,3,9,True,False
260,89,4,9,True,False
261,89,5,7,True,False
262,89,2,4,True,False
263,89,5,6,True,True
264,89,1,8,False,False
265,90,6,7,True,False
266,90,0,6,True,True
267,90,1,5,True,False
268,90,1,8,False,True
269,90,2,4,True,False
270,91,2,9,True,False
271,92,1,5,True,False
272,92,4,9,True,False
273,92,0,4,True,True
274,92,2,9,True,False
275,93,3,9,True,False
276,93,2,9,True,True
277,93,6,7,True,True
278,94,2,4,True,False
279,94,2,3,True,False
280,94,2,9,True,False
281,94,6,7,True,False
282,95,3,4,True,False
283,95,2,3,True,False
284,96,0,4,True,False
285,96,1,5,True,False
286,96,2,4,True,True
287,96,2,3,True,False
288,97,1,5,True,True
289,97,3,4,True,False
290,97,2,3,True,False
291,98,2,3,True,False
292,98,3,4,True,False
293,98,1,5,True,False
294,98,5,7,True,False
295,98,5,8,True,False
296,98,0,9,True,False
297,98,1,7,True,False
298,99,1,7,True,False
299,99,2,5,True,False
