,time,agent_a,agent_b,use_condom,is_transmission
0,0,2,9,True,False
1,0,5,6,True,False
2,1,2,4,True,False
3,2,0,3,True,False
4,3,1,4,True,False
5,3,0,2,True,False
6,5,2,7,True,False
7,5,7,8,True,False
8,6,7,8,True,False
9,10,4,7,True,False
10,11,5,6,True,False
11,13,3,4,True,False
12,14,8,9,True,False
13,15,2,7,True,False
14,15,0,7,True,False
15,16,0,9,True,False
16,17,8,9,True,False
17,17,6,9,True,False
18,17,0,2,True,False
19,18,8,9,True,False
20,18,3,4,True,False
21,20,5,6,True,False
22,20,6,9,True,False
23,21,0,1,True,False
24,22,1,4,True,False
25,23,7,8,True,False
26,25,1,6,True,False
27,26,8,9,True,False
28,33,1,3,True,False
29,35,1,3,True,False
30,35,2,9,True,False
31,36,2,9,True,False
32,39,1,3,True,False
33,39,0,1,True,False
34,40,5,7,True,False
35,40,2,7,True,False
36,42,2,7,True,False
37,46,1,6,True,False
38,47,5,8,True,False
39,47,2,8,True,False
40,48,5,8,True,False
41,48,1,9,True,False
42,49,8,9,True,False
43,49,7,9,True,False
44,52,0,8,True,False
45,52,0,5,True,False
46,53,0,1,True,False
47,56,0,9,True,False
48,57,8,9,True,False
49,61,2,8,True,False
50,61,5,7,True,False
51,62,3,6,True,False
52,62,3,4,True,False
53,62,2,8,True,False
54,62,1,4,True,False
55,63,7,8,True,False
56,63,3,4,True,False
57,63,5,7,True,False
58,65,1,9,True,False
59,65,3,6,True,False
60,66,5,7,True,False
61,68,1,3,True,False
62,70,4,7,True,False
63,71,0,2,True,False
64,71,3,6,True,False
65,71,4,7,True,False
66,73,0,2,True,False
67,74,0,2,True,False
68,74,4,5,True,False
69,77,4,7,True,False
70,78,6,7,True,False
71,78,5,9,True,False
72,85,4,5,True,False
73,85,1,3,True,False
74,86,6,9,True,False
75,87,0,4,True,False
76,87,6,9,True,False
77,89,3,7,True,False
78,90,0,5,True,False
79,90,0,4,True,False
80,91,0,4,True,False
81,91,3,7,True,False
82,92,0,4,True,False
83,93,4,6,True,False
84,95,4,7,True,False
85,97,2,3,True,False
86,97,5,7,True,False
