,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,1,1
7,1,1,1
8,1,1,1
9,1,1,1
10,1,1,1
11,1,1,1
12,1,1,1
13,1,1,1
14,1,1,1
15,1,1,1
16,1,1,1
17,1,1,1
18,1,1,1
19,1,1,1
20,1,1,1
21,1,1,1
22,1,1,1
23,1,1,1
24,1,1,1
25,1,1,1
26,1,1,1
27,1,1,1
28,1,1,1
29,1,1,1
30,1,1,1
31,1,1,1
32,1,2,2
33,1,2,2
34,1,2,2
35,1,2,2
36,1,2,2
37,1,2,2
38,1,2,2
39,1,2,2
40,1,3,3
41,1,3,3
42,1,3,3
43,1,3,3
44,1,3,3
45,1,3,3
46,1,3,3
47,1,3,3
48,1,3,3
49,1,3,3
50,1,3,3
51,1,3,3
52,1,3,3
53,1,3,3
54,1,3,3
55,1,3,3
56,1,3,3
57,1,3,3
58,1,3,3
59,1,3,3
60,1,3,3
61,1,3,3
62,1,3,3
63,1,3,3
64,1,3,3
65,1,3,3
66,1,3,3
67,1,3,3
68,1,4,4
69,1,4,4
70,1,4,4
71,1,4,4
72,1,4,4
73,1,4,4
74,1,4,4
75,1,4,4
76,1,4,4
77,1,4,4
78,1,4,4
79,1,4,4
80,1,4,4
81,1,4,4
82,1,4,4
83,1,4,4
84,1,4,4
85,1,4,4
86,1,4,4
87,1,4,4
88,1,4,4
89,1,4,4
90,1,4,4
91,1,4,4
92,1,4,4
93,1,4,4
94,1,4,4
95,1,4,4
96,1,4,4
97,1,4,4
98,1,4,4
99,1,4,4
