,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
9,1,0,0
10,1,0,0
11,2,1,0
12,2,1,0
13,2,1,0
14,2,1,0
15,2,2,0
16,2,2,0
17,2,2,0
18,2,2,0
19,2,2,0
20,2,2,0
21,2,2,0
22,2,2,0
23,2,2,0
24,2,2,0
25,2,2,0
26,2,2,0
27,2,2,0
28,2,2,0
29,2,2,0
30,2,2,0
31,2,2,0
32,2,2,0
33,2,2,0
34,2,2,0
35,2,2,0
36,2,2,0
37,2,2,0
38,2,3,0
39,2,3,0
40,2,3,0
41,2,3,0
42,2,3,0
43,2,3,0
44,2,3,0
45,2,3,0
46,2,3,0
47,2,3,0
48,2,3,0
49,2,3,0
50,2,3,0
51,2,3,0
52,2,3,0
53,2,3,0
54,2,3,0
55,2,3,0
56,2,3,0
57,2,3,0
58,2,3,0
59,2,3,0
60,2,3,0
61,2,3,0
62,2,3,0
63,2,3,0
64,2,3,0
65,2,3,0
66,2,3,0
67,2,3,0
68,2,3,0
69,2,3,0
70,2,3,0
71,2,3,0
72,2,3,0
73,2,3,0
74,2,3,0
75,2,3,0
76,2,3,0
77,2,3,0
78,2,3,0
79,2,3,0
80,3,4,0
81,3,4,0
82,3,4,0
83,3,4,0
84,3,4,0
85,3,4,0
86,3,4,0
87,3,4,0
88,3,4,0
89,3,4,0
90,3,4,0
91,3,4,0
92,4,5,0
93,4,5,0
94,4,5,0
95,4,5,0
96,4,5,0
97,4,5,0
98,4,5,0
99,4,5,0
