,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,1,1
5,1,1,1
6,1,1,1
7,1,1,1
8,1,1,1
9,1,1,1
10,1,1,1
11,1,1,1
12,1,1,1
13,1,1,1
14,1,1,1
15,1,1,1
16,1,1,1
17,1,1,1
18,1,1,1
19,1,1,1
20,1,1,1
21,1,1,1
22,1,1,1
23,1,1,1
24,1,1,1
25,1,1,1
26,1,1,1
27,1,1,1
28,1,1,1
29,1,1,1
30,1,1,1
31,1,1,1
32,1,1,1
33,1,1,1
34,1,1,1
35,1,1,1
36,1,1,1
37,1,1,1
38,1,1,1
39,1,1,1
40,1,1,1
41,1,1,1
42,1,1,1
43,1,1,1
44,1,1,1
45,1,2,2
46,1,2,2
47,1,2,2
48,1,2,2
49,1,2,2
50,1,2,2
51,1,2,2
52,1,2,2
53,1,2,2
54,1,2,2
55,1,2,2
56,1,3,3
57,1,3,3
58,1,3,3
59,1,3,3
60,1,4,4
61,1,4,4
62,1,4,4
63,1,5,5
64,1,5,5
65,1,5,5
66,1,5,5
67,1,5,5
68,1,5,5
69,1,5,5
70,1,6,6
71,1,7,7
72,1,7,7
73,1,7,7
74,1,7,7
75,1,7,7
76,1,7,7
77,1,7,7
78,1,7,7
79,1,7,7
80,1,7,7
81,1,7,7
82,1,7,7
83,1,7,7
84,1,7,7
85,1,7,7
86,1,7,7
87,1,8,8
88,1,8,8
89,1,8,8
90,1,8,8
91,1,8,8
92,1,8,8
93,1,8,8
94,1,8,8
95,1,8,8
96,1,8,8
97,1,8,8
98,1,8,8
99,1,8,8
