,num_infected,num_interactions,num_interactions_condoms
0,1,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,1,1,1
6,1,1,1
7,1,1,1
8,1,1,1
9,1,1,1
10,1,1,1
11,1,1,1
12,1,1,1
13,1,1,1
14,1,1,1
15,1,1,1
16,1,1,1
17,1,1,1
18,1,1,1
19,1,1,1
20,1,1,1
21,1,1,1
22,1,1,1
23,1,1,1
24,1,1,1
25,1,1,1
26,1,1,1
27,1,1,1
28,1,1,1
29,1,1,1
30,1,1,1
31,1,1,1
32,1,1,1
33,1,1,1
34,1,1,1
35,1,1,1
36,1,1,1
37,1,1,1
38,1,1,1
39,1,1,1
40,1,1,1
41,1,1,1
42,1,1,1
43,1,1,1
44,1,1,1
45,1,1,1
46,1,1,1
47,1,1,1
48,1,1,1
49,1,1,1
50,1,1,1
51,1,1,1
52,1,2,2
53,1,2,2
54,1,2,2
55,1,2,2
56,1,2,2
57,1,2,2
58,1,2,2
59,1,2,2
60,1,2,2
61,1,2,2
62,1,2,2
63,1,2,2
64,1,2,2
65,1,2,2
66,1,2,2
67,1,2,2
68,1,2,2
69,1,3,3
70,1,4,4
71,1,4,4
72,1,5,5
73,1,5,5
74,1,5,5
75,1,5,5
76,1,5,5
77,1,5,5
78,1,5,5
79,1,5,5
80,1,5,5
81,1,5,5
82,1,5,5
83,1,5,5
84,1,5,5
85,1,5,5
86,1,5,5
87,1,5,5
88,1,5,5
89,1,5,5
90,1,5,5
91,1,5,5
92,1,5,5
93,1,5,5
94,1,5,5
95,1,5,5
96,1,5,5
97,1,5,5
98,1,5,5
99,1,6,6
